label,seed,strategy,avg_retr,resp_p50,resp_p95,util,n_down,fails,viol
G3_sigma:high_0.45,2032,seq,18.79037579293742,176.46268392727654,2530.25145727018,0.4507793949503552,4,0,0
G3_sigma:high_0.45,2032,near,11.773088022903975,176.31962550381712,1722.0626725612356,0.4503262014378225,4,0,0
G3_sigma:high_0.45,2032,score,10.986264621778265,173.81202348323734,1562.4292049499336,0.45053890155871956,4,0,0
G3_sigma:high_0.45,2032,awra,10.99077151313886,133.86141353026778,1449.006484132407,0.45008353311722693,4,0,0
G3_sigma:high_0.45,2033,seq,20.499360092836433,111.0,249.07356453193006,0.45148738915155373,1,0,0
G3_sigma:high_0.45,2033,near,11.626586118930307,72.83333333333394,160.30107422624997,0.4508662554760039,0,0,0
G3_sigma:high_0.45,2033,score,11.636695665114443,73.83333333333348,183.01118727691846,0.4509223120908859,0,0,0
G3_sigma:high_0.45,2033,awra,10.948612115090468,68.83333333333394,163.95827683743528,0.4514283532332259,0,0,0
G3_sigma:high_0.45,2034,seq,21.550192023703847,111.0,692.816648106882,0.43531177541143334,3,0,0
G3_sigma:high_0.45,2034,near,12.373329108693673,72.33333333333394,451.34410892044434,0.4311514543922945,2,0,0
G3_sigma:high_0.45,2034,score,11.933425596819045,69.65788865366994,550.7315857218164,0.4309663216268199,2,0,0
G3_sigma:high_0.45,2034,awra,10.798424483827551,68.83333333333394,655.6666666666661,0.42419948696143017,2,0,0
G3_sigma:high_0.45,2035,seq,21.46242746267772,319.4121939601898,1354.4406486845323,0.4495826754091966,3,0,0
G3_sigma:high_0.45,2035,near,10.978271837634153,222.81037798457112,853.3746582038818,0.44939374668395843,1,0,0
G3_sigma:high_0.45,2035,score,10.532452532726413,218.12113374680894,807.5439431258997,0.44993808110459743,1,0,0
G3_sigma:high_0.45,2035,awra,10.824729811868295,125.04436526924474,663.9301224733811,0.4499416055221729,1,0,0
G3_sigma:high_0.45,2036,seq,19.09684112441088,205.87087674293934,1954.699548225748,0.5401165349822887,5,0,0
G3_sigma:high_0.45,2036,near,11.45117646439062,136.05427007691378,822.1068011669549,0.5130897530251686,5,0,0
G3_sigma:high_0.45,2036,score,11.398421737908757,136.81733875497594,832.2269653268258,0.5123605894456082,5,0,0
G3_sigma:high_0.45,2036,awra,10.966144096156558,167.85418808689872,865.7298328154347,0.5123464735666526,5,0,0
G3_sigma:high_0.45,2037,seq,21.03444889504304,113.33333333333394,609.4177167825901,0.37728785861376307,4,0,0
G3_sigma:high_0.45,2037,near,12.260595942403198,90.41852307045701,659.3570076980759,0.3724512722463233,3,0,0
G3_sigma:high_0.45,2037,score,12.089315911737469,86.10488482776782,684.8253124708181,0.36674636150190654,3,0,0
G3_sigma:high_0.45,2037,awra,10.30971285987837,74.33333333333331,413.94702492700435,0.37746334965592676,2,0,0
G3_sigma:high_0.45,2038,seq,20.067510030022248,136.3993161988219,636.996287710138,0.4553187228273179,2,0,0
G3_sigma:high_0.45,2038,near,11.532575022021367,136.26429799596372,888.1032553896396,0.4551450789280439,2,0,0
G3_sigma:high_0.45,2038,score,11.093390740804296,122.75203841100847,907.1986566996106,0.4550963180936683,2,0,0
G3_sigma:high_0.45,2038,awra,10.755597679840136,135.92128817592885,837.5843325523633,0.45496639387849835,2,0,0
G3_sigma:high_0.45,2039,seq,21.847444787753698,108.99018758282546,334.1575843649266,0.43857299595585225,2,0,0
G3_sigma:high_0.45,2039,near,11.550016589379602,72.51398114490803,218.80435351481538,0.4386613694238042,1,0,0
G3_sigma:high_0.45,2039,score,11.051474901678928,69.6658499306684,261.28709744661865,0.43845504272038666,1,0,0
G3_sigma:high_0.45,2039,awra,11.294007845767682,73.66666666666606,201.3378814929497,0.43850226958090543,1,0,0
G3_sigma:high_0.45,2040,seq,21.145694066574958,317.87821866496506,929.1293192227313,0.48980172926757504,2,0,0
G3_sigma:high_0.45,2040,near,11.179639272224728,157.43960018717735,823.0740270353499,0.49025828012554645,1,0,0
G3_sigma:high_0.45,2040,score,10.500153281114601,153.87974504277736,816.9072103578453,0.4900443275450684,1,0,0
G3_sigma:high_0.45,2040,awra,10.794115804483688,139.54250901435398,763.9250330812822,0.49007085390680527,1,0,0
G3_sigma:high_0.45,2041,seq,19.389807760535646,104.26153656360839,970.1108014483943,0.4646447660674528,3,0,0
G3_sigma:high_0.45,2041,near,11.736018923615486,75.05301318898364,451.41240526020965,0.48773289241756657,1,0,0
G3_sigma:high_0.45,2041,score,11.734784085649606,77.33333333333303,457.11738500174715,0.487642518276182,1,0,0
G3_sigma:high_0.45,2041,awra,10.696367455542052,79.26378466247479,398.2020938919468,0.4871498559518955,1,0,0
G3_sigma:high_0.45,2042,seq,19.645169225097284,144.88906465228092,872.3694847053534,0.45097419083754603,4,0,0
G3_sigma:high_0.45,2042,near,10.95450005717615,129.47843826164262,856.2092077771974,0.4448065717923026,3,0,0
G3_sigma:high_0.45,2042,score,10.638606529218974,125.7825263119862,859.8615297690593,0.4432179147016316,3,0,0
G3_sigma:high_0.45,2042,awra,11.180276681709875,123.25538708218664,822.0279514970953,0.4436623171983864,3,0,0
G3_sigma:high_0.45,2043,seq,22.010093889056357,406.0429350781096,997.9662730604473,0.47906991497115936,3,0,0
G3_sigma:high_0.45,2043,near,11.295166862740256,118.44063734707925,875.7833799471873,0.4786880068647832,2,0,0
G3_sigma:high_0.45,2043,score,10.985007232393597,129.6113762121894,883.5378667732862,0.47335000364984176,2,0,0
G3_sigma:high_0.45,2043,awra,11.045219898684367,116.93229377104217,849.0314154988496,0.4792982366659011,2,0,0
G3_sigma:high_0.45,2044,seq,19.446378403077837,132.32883383431727,722.8273998022723,0.4862529869503063,1,0,0
G3_sigma:high_0.45,2044,near,12.018069992943435,83.67768786263969,398.0622518774717,0.48521853376417123,0,0,0
G3_sigma:high_0.45,2044,score,11.646357750015124,88.39319597919246,396.6533201504035,0.4852175877971125,0,0,0
G3_sigma:high_0.45,2044,awra,11.740995636462896,75.61362835980617,488.7581141805972,0.4856565206629468,0,0,0
G3_sigma:high_0.45,2045,seq,20.624485523515613,136.23142046207204,964.1379280854744,0.452258523208554,2,0,0
G3_sigma:high_0.45,2045,near,11.614501442953117,101.19375930504793,359.6895858473599,0.45175367700027413,2,0,0
G3_sigma:high_0.45,2045,score,11.137241931462043,90.29320317574366,299.8702992586914,0.4519922226382467,2,0,0
G3_sigma:high_0.45,2045,awra,10.948694319824684,98.50258268873222,338.79283890283887,0.45201689379568794,2,0,0
G3_sigma:high_0.45,2046,seq,18.096160388680172,211.96967512592983,1074.5278889342499,0.4823496333205509,1,0,0
G3_sigma:high_0.45,2046,near,11.36854502304406,128.19053389805697,744.6985788267448,0.4899005479515801,0,0,0
G3_sigma:high_0.45,2046,score,11.358760298879611,123.18700931663807,672.2539062956043,0.49013143414301347,0,0,0
G3_sigma:high_0.45,2046,awra,11.356737778067926,107.50509111109568,598.4556898553806,0.48967151840823403,0,0,0
G3_sigma:high_0.45,2047,seq,21.98631078797654,380.96050090141944,1528.1864569894828,0.44176619417926927,4,0,0
G3_sigma:high_0.45,2047,near,11.55227095445495,199.65075571734724,1452.032351355252,0.4407650995758834,3,0,0
G3_sigma:high_0.45,2047,score,11.213074465823441,222.75157782348475,1426.7333764678083,0.44097633762153193,3,0,0
G3_sigma:high_0.45,2047,awra,11.066761679190233,139.42087222175707,1324.355966268151,0.4412103586483544,3,0,0
G3_sigma:high_0.45,2048,seq,21.284397083919306,111.0,422.65474516771155,0.4585501236647585,2,0,0
G3_sigma:high_0.45,2048,near,11.681656947070346,84.09964429597721,542.0984530042056,0.4593550331137244,1,0,0
G3_sigma:high_0.45,2048,score,11.569524231083937,86.72343853738664,553.1434437897447,0.45927854155364944,1,0,0
G3_sigma:high_0.45,2048,awra,11.269404305837151,80.33333333333326,572.7842843954636,0.45890236905874565,1,0,0
G3_sigma:high_0.45,2049,seq,21.51729872804494,104.99676128648025,229.32593613788322,0.541007675505745,0,0,0
G3_sigma:high_0.45,2049,near,11.198584990453664,69.83333333333394,148.96317257721694,0.5409085948496206,0,0,0
G3_sigma:high_0.45,2049,score,10.609035745293356,67.65788865366994,146.36985871330353,0.5409503208648709,0,0,0
G3_sigma:high_0.45,2049,awra,11.406342294578492,68.33333333333303,165.14639515454837,0.5425389832901182,0,0,0
G3_sigma:high_0.45,2050,seq,21.26871126133889,112.23231281890003,546.04902131988,0.5428966871747365,1,0,0
G3_sigma:high_0.45,2050,near,11.435406302007848,96.54585238990694,483.825432199822,0.543633570810821,1,0,0
G3_sigma:high_0.45,2050,score,11.09734727755165,95.81444617631314,642.9910094798333,0.543484676405678,1,0,0
G3_sigma:high_0.45,2050,awra,10.804115190513969,89.1126893149958,673.3333333333335,0.5440181820976363,1,0,0
G3_sigma:high_0.45,2051,seq,19.951446517200896,637.7476809027248,1268.409923747924,0.5958384131257967,5,0,0
G3_sigma:high_0.45,2051,near,11.450967761482348,613.5775938547777,1020.215721833566,0.5928901601234954,4,0,0
G3_sigma:high_0.45,2051,score,10.878128000789317,601.7103662179825,993.8506910384135,0.5935415106218699,4,0,0
G3_sigma:high_0.45,2051,awra,11.115280417803506,569.373213897095,996.0680992620714,0.5921899439168179,4,0,0
G3_sigma:high_0.45,2052,seq,21.461507036320025,184.01645651844046,717.326506623147,0.5586218424299468,3,0,0
G3_sigma:high_0.45,2052,near,10.768872015152752,110.08972999371508,774.0785057657044,0.5589391559385832,1,0,0
G3_sigma:high_0.45,2052,score,10.195796301016363,110.21097556966288,764.161481293982,0.5590338044983495,1,0,0
G3_sigma:high_0.45,2052,awra,10.559250546652263,104.8804045448278,767.462318887387,0.5588554601449092,1,0,0
G3_sigma:high_0.45,2053,seq,20.269000376662074,143.4356793498091,851.3926582660279,0.49640972743564266,3,0,0
G3_sigma:high_0.45,2053,near,12.215950809492428,90.17274157488282,689.7403279660375,0.49500839569915106,3,0,0
G3_sigma:high_0.45,2053,score,12.230954807895795,95.1328964191398,682.2710369955348,0.4948617325788241,3,0,0
G3_sigma:high_0.45,2053,awra,11.804494835004975,98.2870170873739,677.0948236365066,0.49553494088963174,3,0,0
G3_sigma:high_0.45,2054,seq,20.781413908083177,115.33333333333334,282.72250594891466,0.42400252241691977,0,0,0
G3_sigma:high_0.45,2054,near,11.1980190685749,82.03410837983392,186.40585503237935,0.42427230134287397,0,0,0
G3_sigma:high_0.45,2054,score,10.851880456424658,76.54759775195816,217.19621439294042,0.4245928654025071,0,0,0
G3_sigma:high_0.45,2054,awra,10.08683977474475,72.83333333333303,176.73871743221662,0.42473321673171627,0,0,0
G3_sigma:high_0.45,2055,seq,22.33421839105972,139.21233146790837,690.7785855397906,0.44802738232686795,3,0,0
G3_sigma:high_0.45,2055,near,11.010448756145575,92.97250275972692,712.5813181652629,0.4481654267423614,3,0,0
G3_sigma:high_0.45,2055,score,10.311449504003324,90.03112883363792,697.3019469616302,0.4481227059272252,3,0,0
G3_sigma:high_0.45,2055,awra,11.340938365403382,107.76568309180357,701.4373322013475,0.44851330207777707,3,0,0
G4_mtbf:harsh_1500,2026,seq,19.422934023925457,576.3908689575328,1388.8776097945265,0.4901572660297735,8,0,0
G4_mtbf:harsh_1500,2026,near,11.757961524729913,193.53470534870576,854.9579848949975,0.49066899984107065,4,0,0
G4_mtbf:harsh_1500,2026,score,11.287552847860265,241.41452127007415,883.727126674646,0.4904820670588904,4,0,0
G4_mtbf:harsh_1500,2026,awra,10.740850585273417,249.89237271009915,738.7378875752272,0.4913056154876706,4,0,0
G4_mtbf:harsh_1500,2027,seq,21.11765946629594,111.0,742.1569595770034,0.5104931459553869,3,0,0
G4_mtbf:harsh_1500,2027,near,11.955387249970661,79.85053179802571,724.3190781998946,0.524407279073097,2,0,0
G4_mtbf:harsh_1500,2027,score,11.62703001551502,76.92018518811801,712.53298628827,0.5242704280108523,2,0,0
G4_mtbf:harsh_1500,2027,awra,10.521125156460284,78.83333333333336,393.71282347355555,0.5245202600250078,2,0,0
G4_mtbf:harsh_1500,2028,seq,20.952695571713633,123.33411373362787,554.5464975579962,0.45585321374792886,3,0,0
G4_mtbf:harsh_1500,2028,near,11.523569196951849,75.38738122911855,661.281617376153,0.45644709427238644,2,0,0
G4_mtbf:harsh_1500,2028,score,11.033982821178142,80.59049159602364,559.589192230449,0.4562531766664697,2,0,0
G4_mtbf:harsh_1500,2028,awra,10.6195045405319,71.33333333333348,308.2580911907371,0.4562189548458762,2,0,0
G4_mtbf:harsh_1500,2029,seq,20.69726113346808,194.24577114082422,840.8552770761622,0.5331697733239709,3,0,0
G4_mtbf:harsh_1500,2029,near,11.890566546324228,165.24902471917767,804.3495601467754,0.5334030246586314,1,0,0
G4_mtbf:harsh_1500,2029,score,11.165831533236231,152.61640911003315,782.1835865561486,0.5330108018795198,1,0,0
G4_mtbf:harsh_1500,2029,awra,10.741096509672488,162.39508088278535,769.527495056961,0.5333407084419755,1,0,0
G4_mtbf:harsh_1500,2030,seq,20.862337945110802,909.8637654218255,2780.9219250878787,0.5542364901800495,7,0,0
G4_mtbf:harsh_1500,2030,near,11.469415172933807,1030.8434779843346,2457.6569079152223,0.5339831714287212,6,0,0
G4_mtbf:harsh_1500,2030,score,10.985052432450125,930.979631172142,2390.2527847741494,0.5258357668887097,6,0,0
G4_mtbf:harsh_1500,2030,awra,10.526490367591299,960.3269196046122,2439.991105329669,0.5543689010354168,5,0,0
G4_mtbf:harsh_1500,2031,seq,18.885464222057973,646.2564063487855,1851.7799383577021,0.5655519571435679,7,0,0
G4_mtbf:harsh_1500,2031,near,11.30192466942541,258.81369980571253,1365.3213056724617,0.5150050190692873,6,0,0
G4_mtbf:harsh_1500,2031,score,10.913082197238815,195.57465195732402,1316.6924543386976,0.5139949228927021,6,0,0
G4_mtbf:harsh_1500,2031,awra,10.860231865215148,167.45239959744492,1253.6267263545687,0.5096098394461317,6,0,0
G4_mtbf:harsh_1500,2032,seq,18.79037579293742,260.68162869198386,2699.044984901635,0.4507793949503552,6,0,0
G4_mtbf:harsh_1500,2032,near,11.773088022903975,253.49605328765006,2477.395872567513,0.44465501747045866,5,0,0
G4_mtbf:harsh_1500,2032,score,10.986264621778265,247.52042136512028,2496.409200868687,0.4446797910993062,5,0,0
G4_mtbf:harsh_1500,2032,awra,11.005683733008894,172.44771234388213,2439.1215368736694,0.43106092499447146,5,0,0
G4_mtbf:harsh_1500,2033,seq,20.499360092836433,148.3384524021385,745.0814723688936,0.44952152776808146,5,0,0
G4_mtbf:harsh_1500,2033,near,11.626586118930307,96.92405827902257,704.1104534582155,0.4465377007574243,3,0,0
G4_mtbf:harsh_1500,2033,score,11.546695665114443,96.59162762631149,695.1255103594358,0.44607093889632987,3,0,0
G4_mtbf:harsh_1500,2033,awra,10.926492457162821,105.62031726612895,673.4963020745427,0.4372116497100796,3,0,0
G4_mtbf:harsh_1500,2034,seq,21.550192023703847,132.72127743628533,1400.5100955209546,0.44085305895955834,5,0,0
G4_mtbf:harsh_1500,2034,near,12.373329108693673,78.18655574709919,1225.7713956881198,0.4411906351747908,4,0,0
G4_mtbf:harsh_1500,2034,score,11.996946470500454,75.1321545438077,1116.1349516308446,0.4412086609615869,4,0,0
G4_mtbf:harsh_1500,2034,awra,10.846082952591958,71.65788865366994,1158.1243074615777,0.441212169065034,4,0,0
G4_mtbf:harsh_1500,2035,seq,21.46242746267772,402.96233177815225,2554.4406486845332,0.44958267540919666,5,0,0
G4_mtbf:harsh_1500,2035,near,10.978271837634153,317.7914189438401,1453.3746582038818,0.4493937466839586,4,0,0
G4_mtbf:harsh_1500,2035,score,10.485392245905544,355.6106940484202,1404.7766424171778,0.4499336555763874,4,0,0
G4_mtbf:harsh_1500,2035,awra,10.809719467826515,253.34551624787605,1224.24352436504,0.44994700069816546,4,0,0
G4_mtbf:harsh_1500,2036,seq,19.09684112441088,728.5552852065612,2574.5891006273987,0.5399278327629446,8,0,0
G4_mtbf:harsh_1500,2036,near,11.45117646439062,376.3432063006053,2246.042509930483,0.5396356742664772,5,0,0
G4_mtbf:harsh_1500,2036,score,11.43842173790876,586.2204661350233,2522.2710864784794,0.5388760769610709,5,0,0
G4_mtbf:harsh_1500,2036,awra,10.91210523921502,580.0534957516793,2669.837333061794,0.5389502526280655,5,0,0
G4_mtbf:harsh_1500,2037,seq,21.03444889504304,144.06442286275956,1079.445992485299,0.37728785861376307,6,0,0
G4_mtbf:harsh_1500,2037,near,12.260595942403198,121.18937928334708,793.8450094016061,0.3775103001351213,5,0,0
G4_mtbf:harsh_1500,2037,score,12.127159635812994,113.620980874015,750.501755739554,0.3774254565864495,5,0,0
G4_mtbf:harsh_1500,2037,awra,10.272073593119973,88.74392642238854,715.8142892236174,0.37745357265975316,5,0,0
G4_mtbf:harsh_1500,2038,seq,20.067510030022248,181.33497905181093,867.2195937032004,0.4553187228273179,4,0,0
G4_mtbf:harsh_1500,2038,near,11.532575022021367,247.67801672867017,1010.2943848592884,0.4551450789280439,3,0,0
G4_mtbf:harsh_1500,2038,score,11.12691260154148,328.1161294286276,1041.4906681488217,0.4550963485161433,3,0,0
G4_mtbf:harsh_1500,2038,awra,10.751557221873107,201.8646248048576,943.6495786695434,0.44469237245123167,3,0,0
G4_mtbf:harsh_1500,2039,seq,21.847444787753698,111.66388528191601,893.5114588943743,0.43857299595585225,2,0,0
G4_mtbf:harsh_1500,2039,near,11.550016589379602,75.14777690137089,752.6836631169544,0.4386613694238043,2,0,0
G4_mtbf:harsh_1500,2039,score,10.945372670813478,77.83333333333394,761.223996750914,0.4384457409712279,2,0,0
G4_mtbf:harsh_1500,2039,awra,11.166087289097948,73.33333333333394,751.1821071850159,0.4384776815457236,2,0,0
G4_mtbf:harsh_1500,2040,seq,21.145694066574958,231.88242251316478,1015.3695087143078,0.48980172926757515,3,0,0
G4_mtbf:harsh_1500,2040,near,11.179639272224728,547.2052863601075,808.9151159356156,0.49025828012554645,3,0,0
G4_mtbf:harsh_1500,2040,score,10.479299197512148,524.0155567843035,786.4603945513022,0.49004177788724756,3,0,0
G4_mtbf:harsh_1500,2040,awra,10.716898022384298,519.5644503889798,774.0507260161594,0.4902869024168327,3,0,0
G4_mtbf:harsh_1500,2041,seq,19.389807760535646,183.3122185177396,1731.5490445675496,0.43389462885194136,10,0,0
G4_mtbf:harsh_1500,2041,near,11.736018923615486,95.10989633187091,726.5745650183887,0.4661815604438444,5,0,0
G4_mtbf:harsh_1500,2041,score,11.701450752316271,100.30595835649956,734.3996221450632,0.46587502219070726,5,0,0
G4_mtbf:harsh_1500,2041,awra,10.741868012335617,96.06893499434273,717.2124050820048,0.487174136513168,4,0,0
G4_mtbf:harsh_1500,2042,seq,19.645169225097284,200.70220355046013,1423.419449468366,0.4509741908375461,6,0,0
G4_mtbf:harsh_1500,2042,near,10.95450005717615,140.75403324827676,1020.0333319496317,0.433301278596746,5,0,0
G4_mtbf:harsh_1500,2042,score,10.821628186387168,168.27912863798701,1080.3623494364529,0.4431341038934276,5,0,0
G4_mtbf:harsh_1500,2042,awra,11.261633045948038,143.76321453277478,1084.6092546719292,0.44276800157199475,5,0,0
G4_mtbf:harsh_1500,2043,seq,22.010093889056357,220.59831339864104,1247.374703267219,0.4790699149711594,5,0,0
G4_mtbf:harsh_1500,2043,near,11.295166862740256,439.67979811504233,1050.0786187469212,0.47868800686478313,4,0,0
G4_mtbf:harsh_1500,2043,score,10.911173945760678,435.3558740529754,1065.3603710221028,0.47864796974704205,4,0,0
G4_mtbf:harsh_1500,2043,awra,10.909149673442665,406.61923640245186,1012.3460465591484,0.4792822904093162,4,0,0
G4_mtbf:harsh_1500,2044,seq,19.446378403077837,158.78095512466382,1367.5006108685602,0.48410285660860025,5,0,0
G4_mtbf:harsh_1500,2044,near,12.018069992943435,164.2699326496113,721.866404787801,0.4852185337641711,3,0,0
G4_mtbf:harsh_1500,2044,score,11.596357750015125,132.99511559496727,730.366316271995,0.485211759660455,3,0,0
G4_mtbf:harsh_1500,2044,awra,11.728620359084982,186.22058930472122,706.7885505943796,0.4856288498098076,3,0,0
G4_mtbf:harsh_1500,2045,seq,20.624485523515613,192.71169917446878,1257.6872103771311,0.45215982460598664,6,0,0
G4_mtbf:harsh_1500,2045,near,11.614501442953117,147.28142504661832,1430.9779249523444,0.45175367700027413,4,0,0
G4_mtbf:harsh_1500,2045,score,11.08797321952778,132.53621713728535,1398.6659570953725,0.4519896097019262,4,0,0
G4_mtbf:harsh_1500,2045,awra,10.994587847781862,133.07291485032692,1483.173418265817,0.4518871176247131,4,0,0
G4_mtbf:harsh_1500,2046,seq,18.096160388680172,356.18411708842495,1345.915811052333,0.4890979340959355,4,0,0
G4_mtbf:harsh_1500,2046,near,11.36854502304406,183.89678752085547,758.1871890389193,0.4899005479515801,3,0,0
G4_mtbf:harsh_1500,2046,score,11.298041344126592,146.5742173504775,683.6719520555171,0.49012523569517197,3,0,0
G4_mtbf:harsh_1500,2046,awra,11.297357621593427,124.64831225543708,660.252772905151,0.4894943706405412,3,0,0
G4_mtbf:harsh_1500,2047,seq,21.98631078797654,699.0,1866.5532060220808,0.4417661941792692,6,0,0
G4_mtbf:harsh_1500,2047,near,11.55227095445495,755.5798790817089,1680.1054776784872,0.4407650995758831,5,0,0
G4_mtbf:harsh_1500,2047,score,11.138162245953406,717.1334952413164,1632.675062938165,0.4408364786099113,5,0,0
G4_mtbf:harsh_1500,2047,awra,11.044543897090843,667.2543030445268,1542.5920192265305,0.44131438152513364,5,0,0
G4_mtbf:harsh_1500,2048,seq,21.284397083919306,133.1758305717849,667.0,0.4585501236647584,4,0,0
G4_mtbf:harsh_1500,2048,near,11.681656947070346,81.86892175351022,535.0861173953526,0.4593550331137244,2,0,0
G4_mtbf:harsh_1500,2048,score,11.637592587981008,89.2855515194442,561.085015734734,0.4592508006881204,2,0,0
G4_mtbf:harsh_1500,2048,awra,11.247737639170484,79.83333333333303,656.166666666667,0.45890342454179744,2,0,0
G4_mtbf:harsh_1500,2049,seq,21.51729872804494,117.3642728342129,803.8368184073324,0.5293713578738118,4,0,0
G4_mtbf:harsh_1500,2049,near,11.198584990453664,73.77943671711728,668.3333333333339,0.521130672121036,2,0,0
G4_mtbf:harsh_1500,2049,score,10.499813084097381,71.65788865366994,655.910635734168,0.5213621354293357,2,0,0
G4_mtbf:harsh_1500,2049,awra,11.374833772180935,75.97034434325303,574.5889289699135,0.5294647597661831,2,0,0
G4_mtbf:harsh_1500,2050,seq,21.26871126133889,153.3194218507789,1005.7855927101482,0.5284123617626231,5,0,0
G4_mtbf:harsh_1500,2050,near,11.435406302007848,105.69298723737484,1017.9145857927169,0.5224852705972141,3,0,0
G4_mtbf:harsh_1500,2050,score,11.070680610884983,101.26976461287995,968.753035330182,0.5211116723497844,3,0,0
G4_mtbf:harsh_1500,2050,awra,10.878485002946691,96.90524452907903,773.0334410397991,0.5197965313500302,3,0,0
G4_mtbf:harsh_1500,2051,seq,19.951446517200896,1458.232787439203,2091.3489493965963,0.5958384131257964,7,0,0
G4_mtbf:harsh_1500,2051,near,11.450967761482348,1145.7298278360777,1837.5862634323285,0.5944154316033625,6,0,0
G4_mtbf:harsh_1500,2051,score,10.885808131135692,1117.5958591179842,1778.8799940929648,0.5947163814784697,6,0,0
G4_mtbf:harsh_1500,2051,awra,11.06520134566895,1165.2782893175247,1752.4761748691308,0.5941949615636563,6,0,0
G4_mtbf:harsh_1500,2052,seq,21.461507036320025,633.3877700749795,1417.601369487561,0.5586218424299466,5,0,0
G4_mtbf:harsh_1500,2052,near,10.768872015152752,480.8659565740072,979.6240278471769,0.5589391559385835,5,0,0
G4_mtbf:harsh_1500,2052,score,10.189441310514834,486.12114728990537,865.8153134577024,0.5543624740089859,5,0,0
G4_mtbf:harsh_1500,2052,awra,10.50222501449299,439.9430201263858,834.4594971523793,0.5521859440360747,5,0,0
G4_mtbf:harsh_1500,2053,seq,20.269000376662074,229.38591371705297,1458.4443027359284,0.48590520083311006,6,0,0
G4_mtbf:harsh_1500,2053,near,12.215950809492428,132.04417050190568,1350.4006622746956,0.47357899526895775,4,0,0
G4_mtbf:harsh_1500,2053,score,12.255636296493655,127.31109507330075,1351.4002730209104,0.4753688742711571,4,0,0
G4_mtbf:harsh_1500,2053,awra,11.86318093538028,129.38054718644548,1326.0295469877756,0.47427035932450806,4,0,0
G4_mtbf:harsh_1500,2054,seq,20.781413908083177,132.8768199191336,312.56170635245553,0.4240025224169199,1,0,0
G4_mtbf:harsh_1500,2054,near,11.1980190685749,82.03410837983392,186.40585503237935,0.42427230134287397,0,0,0
G4_mtbf:harsh_1500,2054,score,10.746418617675193,77.90890286608192,218.2783681446199,0.4245756301156771,0,0,0
G4_mtbf:harsh_1500,2054,awra,10.197015335004682,72.83333333333303,184.78297969498863,0.4249419481051856,0,0,0
G4_mtbf:harsh_1500,2055,seq,22.33421839105972,422.7624458598784,970.9132280886861,0.44802738232686795,8,0,0
G4_mtbf:harsh_1500,2055,near,11.010448756145575,124.69484689425917,917.7546376962518,0.44816542674236187,5,0,0
G4_mtbf:harsh_1500,2055,score,10.311449504003324,116.25618799100266,910.8376317776747,0.44812270592722514,5,0,0
G4_mtbf:harsh_1500,2055,awra,11.41093836540338,133.93390901532075,863.6527144397087,0.4300538892466515,7,0,0
G4_mtbf:mild_6000,2026,seq,19.422934023925457,134.89645392716375,842.1770479216734,0.49015726602977344,1,0,0
G4_mtbf:mild_6000,2026,near,11.757961524729913,110.88475413549531,774.6974348161148,0.4906689998410704,1,0,0
G4_mtbf:mild_6000,2026,score,11.287552847860265,108.47579189265889,788.926396135929,0.49048206705889,1,0,0
G4_mtbf:mild_6000,2026,awra,10.740850585273417,94.07105687313378,596.0709949993511,0.4913056154876705,1,0,0
G4_mtbf:mild_6000,2027,seq,21.11765946629594,107.0,262.77033745856716,0.5245289628686076,0,0,0
G4_mtbf:mild_6000,2027,near,11.955387249970661,71.33333333333303,190.7377963914132,0.524407279073097,0,0,0
G4_mtbf:mild_6000,2027,score,11.62703001551502,70.26153656360884,193.06585324796742,0.5242704280108526,0,0,0
G4_mtbf:mild_6000,2027,awra,10.521125156460284,67.65788865366994,180.26723477886208,0.5245202600250076,0,0,0
G4_mtbf:mild_6000,2028,seq,20.952695571713633,111.0,265.69030363271844,0.4558532137479287,0,0,0
G4_mtbf:mild_6000,2028,near,11.523569196951849,72.26153656360839,189.95419084232935,0.45644709427238644,0,0,0
G4_mtbf:mild_6000,2028,score,11.033982821178142,73.33333333333394,175.62028512417555,0.4562531766664697,0,0,0
G4_mtbf:mild_6000,2028,awra,10.6195045405319,70.81664810688108,230.37113278007746,0.4562189548458762,0,0,0
G4_mtbf:mild_6000,2029,seq,20.69726113346808,231.59019626738586,978.4128194816367,0.5331697733239709,1,0,0
G4_mtbf:mild_6000,2029,near,11.890566546324228,152.8776716244205,919.2811493772442,0.5334030246586314,1,0,0
G4_mtbf:mild_6000,2029,score,11.165831533236231,143.72319416569007,903.6311587858922,0.5330108018795198,1,0,0
G4_mtbf:mild_6000,2029,awra,10.741096509672488,163.5580240034942,933.9088914382182,0.5333407084419757,1,0,0
G4_mtbf:mild_6000,2030,seq,20.862337945110802,189.0521567773667,1159.2931770295218,0.534186829065389,3,0,0
G4_mtbf:mild_6000,2030,near,11.469415172933807,108.18378386878248,517.001537051211,0.5540244111089109,1,0,0
G4_mtbf:mild_6000,2030,score,10.985052432450125,94.7253335502146,434.58080002409224,0.55386262942652,1,0,0
G4_mtbf:mild_6000,2030,awra,10.526490367591299,96.62850111558305,419.50793300100395,0.5543689010354164,1,0,0
G4_mtbf:mild_6000,2031,seq,18.885464222057973,139.66202107183653,542.1105847865347,0.5655519571435677,1,0,0
G4_mtbf:mild_6000,2031,near,11.30192466942541,108.75950335298057,545.3542258010075,0.5653774224512472,1,0,0
