scenario,seed,strat,n,fail,tot_time2,exp_t,hot_t,heavy_tier,energy,cog,path,util,viol
flat_info,2052,cb,120,0,3076.0,11.87588039213691,3.4166666666666665,5.291666666666667,29269.200000000004,5.819852063946552,3650.0,0.6325,0
flat_info,2052,tob,120,0,2196.0,8.673959043326985,3.4166666666666665,4.625,20920.999999999993,4.159906148095122,3240.0,0.6325,0
flat_info,2053,random,120,0,4701.0,19.767453536772887,21.625,5.958333333333333,46901.39999999999,9.15953520164046,4516.0,0.6325,0
flat_info,2053,seq,120,0,4529.0,18.72497050479877,13.25,5.0,44664.3,8.722644273020212,3208.0,0.6325,0
flat_info,2053,near,120,0,2196.0,9.175275233310353,9.1875,3.5416666666666665,20168.70000000001,3.9388145688897582,3240.0,0.6325,0
flat_info,2053,score,120,0,2196.0,9.155986531629457,9.0625,3.0833333333333335,19500.40000000001,3.8082999707059866,3240.0,0.6325,0
flat_info,2053,awra,120,0,2196.0,8.990168818601198,7.5,0.5833333333333334,13922.199999999997,2.7189141685382276,3240.0,0.6325,0
flat_info,2053,cb,120,0,3104.0,11.966434295296674,3.4166666666666665,6.041666666666667,30866.699999999993,6.0280636656576485,3654.0,0.6325,0
flat_info,2053,tob,120,0,2196.0,8.685275432154409,3.4166666666666665,4.708333333333333,21744.099999999995,4.246479835953519,3240.0,0.6325,0
flat_info,2054,random,120,0,4296.0,17.887943231426362,17.8125,7.541666666666667,42877.59999999999,8.183997556878914,4368.0,0.6325,0
flat_info,2054,seq,120,0,4529.0,18.842574917915435,17.854166666666668,5.375,45718.99999999998,8.726332264467857,3208.0,0.6325,0
flat_info,2054,near,120,0,2196.0,9.224459686986442,9.708333333333334,4.458333333333333,21216.9,4.04964498396702,3240.0,0.6325,0
flat_info,2054,score,120,0,2196.0,9.215116161836809,9.6875,4.25,20701.500000000004,3.95127118644068,3240.0,0.6325,0
flat_info,2054,awra,120,0,2196.0,8.93246885491617,6.25,0.5,14893.799999999996,2.842762253779203,3240.0,0.6325,0
flat_info,2054,cb,120,0,3260.0,12.574045819484537,3.4166666666666665,4.791666666666667,31425.700000000004,5.998186746068106,3772.0,0.6325,0
flat_info,2054,tob,120,0,2196.0,8.69594769440682,3.4166666666666665,3.5416666666666665,20674.299999999992,3.946079554130402,3240.0,0.6325,0
flat_info,2055,random,120,0,4298.0,17.910333339972908,19.333333333333332,7.958333333333333,38987.69999999999,8.396549867551089,4338.0,0.6325,0
flat_info,2055,seq,120,0,4592.0,19.14994406156214,20.791666666666668,6.291666666666667,41266.000000000015,8.887213834988046,3240.0,0.6325,0
flat_info,2055,near,120,0,2196.0,9.086796702785962,8.104166666666666,4.375,19166.099999999995,4.127689358861152,3240.0,0.6325,0
flat_info,2055,score,120,0,2196.0,9.07988324303508,8.083333333333334,3.6666666666666665,18366.199999999997,3.9554196368961705,3240.0,0.6325,0
flat_info,2055,awra,120,0,2196.0,8.902400705123092,7.8125,0.5,12792.7,2.7550879762238054,3240.0,0.6325,0
flat_info,2055,cb,120,0,3260.0,12.511086434015883,3.4166666666666665,4.375,28279.999999999993,6.090495983460039,3754.0,0.6325,0
flat_info,2055,tob,120,0,2196.0,8.675203503040926,3.4166666666666665,3.5416666666666665,18712.900000000005,4.030086360993262,3240.0,0.6325,0
dense_200,2026,random,200,0,7690.0,17.000487317410204,19.275,7.225,77619.90000000002,9.073893525987234,7548.0,0.8325,0
dense_200,2026,seq,200,0,7725.0,16.976368189893407,16.4625,5.5,73835.80000000009,8.631526033995005,6600.0,0.8325,0
dense_200,2026,near,198,2,5764.0,14.936046073929093,13.282051282051283,6.333333333333333,55046.19999999999,6.5563191557784135,6474.0,0.8275,0
dense_200,2026,score,198,2,5944.0,14.67549373886422,12.551282051282051,6.076923076923077,53409.8,6.361414499934491,6502.0,0.8275,0
dense_200,2026,awra,200,0,6056.0,10.861059020923811,10.1125,1.1,42511.70000000001,4.969687405017418,6574.0,0.8325,0
dense_200,2026,cb,200,0,7828.0,9.4763620213186,4.5625,4.5,72256.00000000003,8.446844824764453,7534.0,0.8325,0
dense_200,2026,tob,198,2,5764.0,7.251620845809314,4.5,6.076923076923077,56874.499999999985,6.770048447190185,6474.0,0.8275,0
dense_200,2027,random,200,0,7369.0,17.319898742398312,19.1875,7.4,74068.09999999999,8.66820756483475,7520.0,0.8325,0
dense_200,2027,seq,200,0,7668.0,17.401222176300422,19.9125,4.7,73654.19999999997,8.619768748244542,6568.0,0.8325,0
dense_200,2027,near,196,4,5652.0,15.283336877924297,16.025641025641026,6.282051282051282,56008.000000000015,6.803114409610456,6360.0,0.8225,0
dense_200,2027,score,196,4,5752.0,14.921363249680994,15.461538461538462,5.9743589743589745,54270.300000000025,6.592041493070318,6346.0,0.8225,0
dense_200,2027,awra,200,0,5976.0,10.17114158351538,9.6625,1.2,42818.1,5.011012545641793,6526.0,0.8325,0
dense_200,2027,cb,200,0,7872.0,10.217002715947341,4.5625,5.825,76368.59999999998,8.937435633367658,7642.0,0.8325,0
dense_200,2027,tob,196,4,5652.0,7.7307429471276,4.5,6.9743589743589745,57080.1,6.931823425830347,6360.0,0.8225,0
dense_200,2028,random,200,0,7538.0,19.303413353736914,16.7125,6.725,69554.50000000001,8.450617808934842,7514.0,0.8325,0
dense_200,2028,seq,200,0,7668.0,19.885213759683715,17.2375,5.2,72057.10000000002,8.754674572029112,6568.0,0.8325,0
dense_200,2028,near,196,4,5652.0,11.776822790922239,13.448717948717949,6.230769230769231,53706.60000000001,6.778483169466496,6360.0,0.8225,0
dense_200,2028,score,198,2,5984.0,11.170643919135724,13.08974358974359,6.128205128205129,53263.30000000001,6.595829257117383,6574.0,0.8275,0
dense_200,2028,awra,200,0,6116.0,10.08494596231707,12.3625,1.2,39989.700000000026,4.858602548993406,6672.0,0.8325,0
dense_200,2028,cb,200,0,7802.0,8.655428741458643,4.5625,5.65,70079.9,8.514451990717676,7524.0,0.8325,0
dense_200,2028,tob,197,3,5708.0,6.62059899527501,4.5,6.794871794871795,53537.30000000001,6.695175328898003,6416.0,0.825,0
dense_200,2029,random,200,0,7467.0,20.71369908700547,18.85,6.9,72922.60000000002,8.71477227912091,7468.0,0.8325,0
dense_200,2029,seq,200,0,7615.0,15.194334431150214,19.1125,4.8,71356.59999999998,8.527624078301084,6540.0,0.8325,0
dense_200,2029,near,197,3,5708.0,13.935214415865078,14.5,7.82051282051282,55614.50000000001,6.839221810937445,6416.0,0.825,0
dense_200,2029,score,198,2,6032.0,13.250304030117487,13.205128205128204,7.410256410256411,53781.500000000015,6.550491455854235,6592.0,0.8275,0
dense_200,2029,awra,200,0,6136.0,10.151691541251518,11.9875,1.175,40286.699999999975,4.8145488007457224,6718.0,0.8325,0
dense_200,2029,cb,200,0,7580.0,8.188852294993122,4.5625,4.675,69749.70000000004,8.335588034943902,7452.0,0.8325,0
dense_200,2029,tob,199,1,5820.0,6.480601266813456,4.5,6.871794871794871,57401.9,6.922063044159858,6536.0,0.83,0
dense_200,2030,random,200,0,7303.0,18.79356293064687,17.825,7.025,70488.10000000003,8.437343643393225,7392.0,0.8325,0
dense_200,2030,seq,200,0,7725.0,18.90319483770613,19.775,5.675,74147.40000000007,8.875357600277708,6600.0,0.8325,0
dense_200,2030,near,198,2,5764.0,11.937339280708812,13.987179487179487,6.0256410256410255,54312.50000000003,6.620730428846578,6474.0,0.8275,0
dense_200,2030,score,198,2,5924.0,11.366884818349115,13.179487179487179,5.666666666666667,52887.000000000015,6.44696101616403,6474.0,0.8275,0
dense_200,2030,awra,200,0,6036.0,11.8679471132229,13.7,1.075,40960.3,4.902900302838059,6552.0,0.8325,0
dense_200,2030,cb,200,0,7832.0,9.242863566211767,4.5625,5.625,75270.30000000006,9.009767425158305,7546.0,0.8325,0
dense_200,2030,tob,196,4,5652.0,7.003768583330275,4.5,7.102564102564102,56263.10000000002,6.990160146106922,6360.0,0.8225,0
dense_200,2031,random,200,0,7281.0,21.71745568954541,18.225,6.275,75556.90000000001,8.358803876449246,7434.0,0.8325,0
dense_200,2031,seq,200,0,7668.0,16.916269156602052,19.925,6.1,76434.50000000004,8.455892114346408,6568.0,0.8325,0
dense_200,2031,near,198,2,5764.0,12.425881917795545,13.782051282051283,7.051282051282051,60618.899999999994,6.824147247551504,6474.0,0.8275,0
dense_200,2031,score,199,1,5980.0,11.915701273026253,13.91025641025641,6.923076923076923,60032.19999999999,6.699424158557271,6512.0,0.83,0
dense_200,2031,awra,200,0,6056.0,8.595725344380574,13.4125,1.325,46157.700000000004,5.106392158598107,6574.0,0.8325,0
dense_200,2031,cb,200,0,7024.0,6.689554634951981,5.3625,4.4,69050.09999999996,7.638961412514377,7168.0,0.8325,0
dense_200,2031,tob,195,5,5596.0,5.562236335821245,4.5,6.666666666666667,60150.4,6.9491439266156805,6308.0,0.82,0
dense_200,2032,random,200,0,7541.0,22.46319950871264,20.5875,5.6,78717.40000000002,8.60092655317847,7478.0,0.8325,0
dense_200,2032,seq,200,0,7725.0,17.51518384892915,18.5375,4.875,78763.40000000004,8.605952667118288,6600.0,0.8325,0
dense_200,2032,near,195,5,5596.0,13.182826349956908,14.256410256410257,6.564102564102564,58285.3,6.647729735278348,6308.0,0.82,0
dense_200,2032,score,196,4,5792.0,13.064864969584251,14.666666666666666,6.333333333333333,57716.79999999999,6.528237436518076,6382.0,0.8225,0
dense_200,2032,awra,200,0,6016.0,7.3694634221232755,9.4625,1.225,47545.0,5.194925810187712,6538.0,0.8325,0
dense_200,2032,cb,200,0,7644.0,6.647658708835495,5.425,4.15,76764.20000000004,8.387513384759957,7418.0,0.8325,0
dense_200,2032,tob,198,2,5764.0,5.355930052829497,4.5,5.666666666666667,61059.79999999999,6.785176130681188,6474.0,0.8275,0
dense_200,2033,random,200,0,7328.0,16.11260113142869,16.6625,6.8,76260.60000000002,8.589936809380607,7272.0,0.8325,0
dense_200,2033,seq,200,0,7725.0,19.240708341844222,17.75,4.7,75474.79999999999,8.501424886515961,6600.0,0.8325,0
dense_200,2033,near,195,5,5596.0,14.922422435863016,13.717948717948717,4.9743589743589745,56832.10000000001,6.698028261971273,6308.0,0.82,0
dense_200,2033,score,196,4,5832.0,14.143651545765017,12.602564102564102,4.794871794871795,55319.30000000001,6.460120048579975,6442.0,0.8225,0
dense_200,2033,awra,200,0,6056.0,9.248803296595941,11.025,1.25,44839.80000000002,5.050721454398006,6574.0,0.8325,0
dense_200,2033,cb,200,0,7565.0,7.119670340405497,5.325,4.55,74298.50000000001,8.368927336419652,7390.0,0.8325,0
dense_200,2033,tob,196,4,5652.0,5.645874022348864,4.5,6.615384615384615,59363.8,6.930327581778703,6360.0,0.8225,0
dense_200,2034,random,200,0,7737.0,22.740104188459775,21.4625,6.675,80501.10000000002,9.21328755364807,7518.0,0.8325,0
dense_200,2034,seq,200,0,7725.0,21.72157830871584,20.1625,5.85,76821.29999999996,8.79213733905579,6600.0,0.8325,0
dense_200,2034,near,199,1,5820.0,15.024626131032178,14.35897435897436,6.717948717948718,61274.19999999998,7.074889155736188,6536.0,0.83,0
dense_200,2034,score,199,1,5980.0,14.90419214979893,15.346153846153847,6.256410256410256,58488.299999999996,6.753221411416958,6512.0,0.83,0
dense_200,2034,awra,200,0,6056.0,9.688731746098156,13.6125,1.275,43412.89999999998,4.968572246065806,6574.0,0.8325,0
dense_200,2034,cb,200,0,7769.0,8.139414829072349,4.5625,5.6,78016.59999999999,8.928938483547931,7516.0,0.8325,0
dense_200,2034,tob,195,5,5596.0,6.157209904344989,4.5,6.17948717948718,57305.4,6.868433353708965,6308.0,0.82,0
dense_200,2035,random,200,0,7610.0,19.395785651072675,19.875,8.125,78239.9,9.224445282840902,7352.0,0.8325,0
dense_200,2035,seq,200,0,7668.0,18.096773373208432,18.8625,5.9,72807.3,8.583944445754437,6568.0,0.8325,0
dense_200,2035,near,199,1,5820.0,15.090586172804276,14.743589743589743,6.076923076923077,56824.99999999999,6.759811094060404,6536.0,0.83,0
dense_200,2035,score,199,1,6000.0,14.489736115216443,13.782051282051283,5.846153846153846,55231.80000000001,6.570286570786195,6536.0,0.83,0
dense_200,2035,awra,200,0,6076.0,10.069165980042113,10.9,1.2,43122.600000000006,5.08413308495838,6600.0,0.8325,0
dense_200,2035,cb,200,0,7807.0,8.469101895083769,4.5625,5.25,77789.00000000001,9.171284397179846,7510.0,0.8325,0
dense_200,2035,tob,198,2,5764.0,6.5782835234978,4.5,6.6923076923076925,58866.5,7.069692311387601,6474.0,0.8275,0
dense_200,2036,random,200,0,7542.0,16.903452486412718,16.9375,6.25,77987.10000000002,8.774327471563101,7438.0,0.8325,0
dense_200,2036,seq,200,0,7725.0,16.543688797375914,17.95,5.275,77643.49999999994,8.735669040627347,6600.0,0.8325,0
dense_200,2036,near,197,3,5708.0,13.556796252017815,13.705128205128204,6.333333333333333,59624.40000000002,6.887897971443095,6416.0,0.825,0
dense_200,2036,score,198,2,5984.0,12.979763820493895,12.923076923076923,6.333333333333333,58192.89999999999,6.663563494789873,6574.0,0.8275,0
dense_200,2036,awra,200,0,6136.0,9.090370388105448,10.55,1.2,44738.29999999998,5.03350547361078,6718.0,0.8325,0
dense_200,2036,cb,200,0,7757.0,8.349324825819439,4.5625,4.675,76425.49999999994,8.598631878579218,7538.0,0.8325,0
dense_200,2036,tob,196,4,5652.0,6.3774682630407336,4.5,5.6923076923076925,57104.69999999998,6.654473629011582,6360.0,0.8225,0
dense_200,2037,random,200,0,7297.0,19.58734036975856,17.3625,7.3,73346.3,8.527251377682703,7298.0,0.8325,0
dense_200,2037,seq,200,0,7668.0,19.30142047421681,20.075,5.175,75844.10000000002,8.817645964610414,6568.0,0.8325,0
dense_200,2037,near,195,5,5596.0,15.929036523439683,14.538461538461538,6.6923076923076925,56642.09999999999,6.8994957123367735,6308.0,0.82,0
dense_200,2037,score,196,4,5880.0,15.322632947816958,13.807692307692308,6.564102564102564,55510.20000000001,6.697093633501033,6448.0,0.8225,0
dense_200,2037,awra,200,0,6180.0,10.005579021297226,11.925,1.2,42437.100000000035,4.933743344106777,6706.0,0.8325,0
dense_200,2037,cb,200,0,7743.0,8.083482535882803,4.6375,5.325,74738.10000000002,8.689062245680939,7442.0,0.8325,0
dense_200,2037,tob,196,4,5652.0,6.233951015947147,4.5,6.051282051282051,56600.99999999999,6.824330841572219,6360.0,0.8225,0
dense_200,2038,random,200,0,7724.0,20.268614110338717,19.3125,7.125,77413.00000000006,8.873872324816311,7504.0,0.8325,0
dense_200,2038,seq,200,0,7668.0,21.11784499334419,20.125,3.85,75378.90000000002,8.64070291275491,6568.0,0.8325,0
dense_200,2038,near,194,6,5540.0,13.512447434819176,14.592105263157896,6.684210526315789,57368.299999999996,6.9429612237982266,6258.0,0.8175,0
dense_200,2038,score,195,5,5804.0,13.061452428841353,13.474358974358974,6.410256410256411,55634.10000000002,6.672995729981291,6380.0,0.82,0
dense_200,2038,awra,200,0,6076.0,11.331718680668535,10.7125,1.1,42832.799999999996,4.9099350046425245,6600.0,0.8325,0
dense_200,2038,cb,200,0,7644.0,9.833515752107694,4.5625,5.3,73607.69999999998,8.437669796072768,7474.0,0.8325,0
dense_200,2038,tob,194,6,5540.0,7.497975375788188,4.434210526315789,6.421052631578948,55709.99999999998,6.747819767441859,6258.0,0.8175,0
dense_200,2039,random,200,0,7360.0,16.093233611207022,18.75,5.975,79141.30000000005,8.367568539135771,7440.0,0.8325,0
dense_200,2039,seq,200,0,7615.0,15.761184827109943,18.1375,3.775,78626.40000000005,8.313128429600031,6540.0,0.8325,0
dense_200,2039,near,196,4,5652.0,13.602195306585934,14.08974358974359,5.512820512820513,61445.70000000002,6.710243529540245,6360.0,0.8225,0
dense_200,2039,score,198,2,5944.0,13.545442742144903,13.512820512820513,5.82051282051282,61454.00000000001,6.604264282336758,6502.0,0.8275,0
dense_200,2039,awra,200,0,6076.0,10.48370986040547,12.425,1.175,48831.80000000001,5.162960848373353,6600.0,0.8325,0
dense_200,2039,cb,200,0,7400.0,8.921163616632967,4.5625,5.225,77239.90000000001,8.166534504815987,7366.0,0.8325,0
dense_200,2039,tob,193,7,5484.0,6.925128798626152,4.434210526315789,6.184210526315789,60147.29999999999,6.737683432284089,6212.0,0.815,0
dense_200,2040,random,200,0,7739.0,18.766776041921744,20.8625,6.575,72461.49999999997,8.87878008136058,7616.0,0.8325,0
dense_200,2040,seq,200,0,7725.0,17.37470003428179,16.6625,4.125,68414.2,8.382860363672007,6600.0,0.8325,0
dense_200,2040,near,198,2,5764.0,12.461631002859681,13.076923076923077,6.358974358974359,54747.799999999996,6.83749219432996,6474.0,0.8275,0
dense_200,2040,score,198,2,5904.0,11.833118035696677,12.576923076923077,5.794871794871795,53002.8,6.619557886849007,6454.0,0.8275,0
dense_200,2040,awra,200,0,6056.0,10.062691610754689,10.3125,1.175,39153.899999999994,4.797566534333185,6574.0,0.8325,0
dense_200,2040,cb,200,0,7680.0,8.231147460698368,4.5625,4.625,67206.30000000002,8.234855168357594,7396.0,0.8325,0
dense_200,2040,tob,200,0,5876.0,6.550898672804739,4.5625,6.55,55473.99999999999,6.797284713032395,6600.0,0.8325,0
dense_200,2041,random,200,0,7439.0,19.538566029717543,22.55,6.4,74523.59999999996,8.481409402847483,7560.0,0.8325,0
dense_200,2041,seq,200,0,7668.0,19.223352102842735,20.625,6.275,78277.29999999999,8.908611879317604,6568.0,0.8325,0
dense_200,2041,near,196,4,5652.0,14.10941181906391,13.179487179487179,6.487179487179487,57584.399999999994,6.785092318750071,6360.0,0.8225,0
dense_200,2041,score,197,3,5848.0,13.859853880439287,12.461538461538462,6.384615384615385,57677.69999999999,6.735373800126117,6416.0,0.825,0
dense_200,2041,awra,200,0,6056.0,11.587596946286826,12.4875,1.175,44169.99999999998,5.0269156793790595,6574.0,0.8325,0
dense_200,2041,cb,200,0,7952.0,10.483760074066204,4.5625,5.975,78375.19999999998,8.919753718688463,7692.0,0.8325,0
dense_200,2041,tob,198,2,5764.0,7.98921898554918,4.5,6.564102564102564,58816.00000000004,6.814111104674738,6474.0,0.8275,0
dense_200,2042,random,200,0,7809.0,21.487079116954387,20.15,6.575,77224.1,8.943357113077317,7784.0,0.8325,0
dense_200,2042,seq,200,0,7725.0,19.402604881078716,20.0875,6.6,76975.70000000003,8.91458979941632,6600.0,0.8325,0
dense_200,2042,near,199,1,5820.0,13.8276623864623,15.08974358974359,6.333333333333333,59404.099999999984,6.943787258912915,6536.0,0.83,0
dense_200,2042,score,199,1,6040.0,13.235244956398938,14.064102564102564,6.0,56262.80000000002,6.576598480420809,6602.0,0.83,0
dense_200,2042,awra,200,0,6116.0,10.241653510701633,12.7,1.2,42354.09999999999,4.905047019039236,6672.0,0.8325,0
dense_200,2042,cb,200,0,7820.0,9.726979217888669,4.5625,5.8,74828.89999999997,8.665967943669806,7576.0,0.8325,0
dense_200,2042,tob,195,5,5596.0,7.282698195557298,4.5,6.666666666666667,55377.700000000004,6.709114258368573,6308.0,0.82,0
dense_200,2043,random,200,0,7554.0,17.044561776336675,17.6875,7.25,72520.50000000001,8.563053489195893,7392.0,0.8325,0
dense_200,2043,seq,200,0,7668.0,20.451927395414547,18.975,5.725,74363.70000000003,8.78069429684733,6568.0,0.8325,0
dense_200,2043,near,198,2,5764.0,13.666633661187753,14.525641025641026,6.666666666666667,57363.50000000002,6.899378179762581,6474.0,0.8275,0
dense_200,2043,score,198,2,5944.0,13.357432833850417,14.717948717948717,6.282051282051282,55406.19999999999,6.663964494906366,6502.0,0.8275,0
dense_200,2043,awra,200,0,6056.0,9.393070358969862,12.025,1.175,41509.69999999999,4.90136970126343,6574.0,0.8325,0
dense_200,2043,cb,200,0,7855.0,8.449758459398177,4.5625,5.025,73958.90000000001,8.73289644586138,7546.0,0.8325,0
dense_200,2043,tob,197,3,5708.0,6.426138300328767,4.5,5.794871794871795,54550.89999999999,6.624274438372799,6416.0,0.825,0
dense_200,2044,random,200,0,7772.0,20.409528663502492,20.5875,7.575,74626.60000000002,9.110470865430399,7566.0,0.8325,0
dense_200,2044,seq,200,0,7668.0,19.53712611091644,19.125,5.925,70567.00000000001,8.61487187625896,6568.0,0.8325,0
dense_200,2044,near,196,4,5652.0,12.396432349264355,15.282051282051283,6.128205128205129,55262.50000000001,7.007671823484658,6360.0,0.8225,0
dense_200,2044,score,198,2,6008.0,11.620491227323056,14.58974358974359,6.17948717948718,54488.599999999984,6.782166017351039,6580.0,0.8275,0
dense_200,2044,awra,200,0,6160.0,10.078966648615937,12.0875,1.25,39832.50000000003,4.862781243514464,6730.0,0.8325,0
dense_200,2044,cb,200,0,7967.0,8.390331177863436,4.5625,6.4,75426.20000000001,9.208086628496089,7526.0,0.8325,0
dense_200,2044,tob,199,1,5820.0,6.4195892289538365,4.5,6.717948717948718,56698.09999999999,6.988204698400176,6536.0,0.83,0
dense_200,2045,random,200,0,7543.0,19.166029521078915,19.6875,6.525,70082.8,8.574497761029678,7502.0,0.8325,0
dense_200,2045,seq,200,0,7725.0,19.123010394912285,18.9625,5.425,68891.30000000002,8.428719994127288,6600.0,0.8325,0
dense_200,2045,near,199,1,5820.0,12.23145446168024,14.653846153846153,5.948717948717949,54680.09999999999,6.754215200662075,6536.0,0.83,0
dense_200,2045,score,200,0,6076.0,11.678117588757921,13.7125,5.75,53844.200000000004,6.587735825972052,6600.0,0.8325,0
dense_200,2045,awra,200,0,6096.0,11.382806508324196,11.2125,1.225,40220.90000000002,4.9209508894707215,6634.0,0.8325,0
dense_200,2045,cb,200,0,7841.0,9.0867166943943,4.5625,5.875,74069.2,9.062226246115447,7600.0,0.8325,0
dense_200,2045,tob,197,3,5708.0,6.91833471514865,4.5,7.205128205128205,57000.3,7.181592541262441,6416.0,0.825,0
dense_200,2046,random,200,0,7967.0,20.193016445811637,18.9375,6.1,77299.59999999999,9.17589800811946,7674.0,0.8325,0
dense_200,2046,seq,200,0,7725.0,18.805785612872675,17.9875,4.975,73234.50000000001,8.693347736283563,6600.0,0.8325,0
dense_200,2046,near,197,3,5708.0,14.798814188031637,15.153846153846153,7.641025641025641,55994.899999999994,6.8353149414062475,6416.0,0.825,0
dense_200,2046,score,197,3,5956.0,14.440247590388362,13.756410256410257,7.282051282051282,53220.99999999999,6.496704101562497,6518.0,0.825,0
dense_200,2046,awra,200,0,6160.0,11.648537328442966,11.1125,1.175,42336.40000000001,5.025569193513924,6730.0,0.8325,0
dense_200,2046,cb,200,0,8072.0,10.697468054898255,4.5625,6.25,78676.90000000001,9.339391277510025,7688.0,0.8325,0
dense_200,2046,tob,196,4,5652.0,7.964126828252173,4.5,6.051282051282051,55387.20000000002,6.8192361675408115,6360.0,0.8225,0
dense_200,2047,random,200,0,7772.0,18.873425214328694,20.875,6.675,75206.90000000001,8.968363185384817,7460.0,0.8325,0
dense_200,2047,seq,200,0,7725.0,22.785750224440868,19.8375,5.825,73598.69999999998,8.776586610699036,6600.0,0.8325,0
dense_200,2047,near,198,2,5764.0,15.319252146050081,13.371794871794872,6.615384615384615,56327.299999999996,6.840984721513759,6474.0,0.8275,0
dense_200,2047,score,198,2,5844.0,14.964179753945967,12.653846153846153,6.410256410256411,55488.3,6.739087663047438,6426.0,0.8275,0
dense_200,2047,awra,200,0,5996.0,10.791728737310466,14.1875,1.15,41735.89999999999,4.976972978129694,6528.0,0.8325,0
dense_200,2047,cb,200,0,7634.0,8.210017461993043,4.5625,5.725,73469.20000000001,8.761143838393473,7468.0,0.8325,0
dense_200,2047,tob,193,7,5484.0,6.3177490210109974,4.434210526315789,7.526315789473684,54521.60000000001,6.943834534756363,6212.0,0.815,0
dense_200,2048,random,200,0,7625.0,19.068364040055158,18.9375,7.45,74655.00000000003,8.803240413188057,7536.0,0.8325,0
dense_200,2048,seq,200,0,7668.0,16.916519954696835,17.875,5.475,73642.20000000001,8.683812084335642,6568.0,0.8325,0
dense_200,2048,near,197,3,5708.0,15.641140430899526,14.85897435897436,6.6923076923076925,59435.89999999999,7.203216462860394,6416.0,0.825,0
dense_200,2048,score,198,2,5904.0,15.323532388094941,14.243589743589743,6.487179487179487,58226.30000000001,6.995326541400355,6454.0,0.8275,0
dense_200,2048,awra,200,0,6036.0,9.832989447951825,11.1875,1.175,42222.90000000002,4.978880713173908,6552.0,0.8325,0
dense_200,2048,cb,200,0,7966.0,8.709089787725544,4.5625,5.625,75332.49999999999,8.883130512711661,7640.0,0.8325,0
dense_200,2048,tob,195,5,5596.0,6.470078526942867,4.5,6.282051282051282,54237.49999999998,6.699130456263427,6308.0,0.82,0
dense_200,2049,random,200,0,7772.0,18.299248107184,18.3625,6.85,79275.1000000001,9.241784119656339,7696.0,0.8325,0
dense_200,2049,seq,200,0,7725.0,18.47027319353828,19.5625,6.775,76442.20000000003,8.911528462677351,6600.0,0.8325,0
dense_200,2049,near,196,4,5652.0,12.414406340336182,13.551282051282051,6.9743589743589745,56803.799999999974,6.867329174524879,6360.0,0.8225,0
dense_200,2049,score,197,3,5848.0,11.68213568037629,12.871794871794872,6.743589743589744,56154.699999999975,6.729465762289383,6416.0,0.825,0
dense_200,2049,awra,200,0,6016.0,8.34085953037229,11.7625,1.275,42881.89999999999,4.999114002261625,6538.0,0.8325,0
dense_200,2049,cb,200,0,7668.0,7.29931788841981,5.2125,4.575,72106.50000000001,8.406078410799852,7402.0,0.8325,0
dense_200,2049,tob,198,2,5764.0,5.769391090060653,4.5,6.794871794871795,57945.69999999998,6.879460999643832,6474.0,0.8275,0
dense_200,2050,random,200,0,7929.0,20.696706609390297,20.8125,7.275,76366.9,9.38133729715121,7774.0,0.8325,0
dense_200,2050,seq,200,0,7725.0,18.883570728766294,19.4125,6.7,70188.00000000001,8.622286647912242,6600.0,0.8325,0
dense_200,2050,near,199,1,5820.0,14.143411451892149,14.23076923076923,6.256410256410256,53834.00000000001,6.678327750899394,6536.0,0.83,0
dense_200,2050,score,199,1,5960.0,14.09378091763541,13.76923076923077,6.205128205128205,53370.100000000006,6.620779059670018,6494.0,0.83,0
dense_200,2050,awra,200,0,6016.0,11.223302434245225,10.0125,1.225,40171.599999999984,4.934904119012812,6538.0,0.8325,0
dense_200,2050,cb,200,0,8052.0,11.071384429874152,4.5625,5.225,72145.50000000003,8.862756900851322,7758.0,0.8325,0
dense_200,2050,tob,198,2,5764.0,8.357720749466939,4.5,5.512820512820513,52689.59999999999,6.596176717284891,6474.0,0.8275,0
dense_200,2051,random,200,0,7761.0,20.628899076990425,20.25,6.65,74458.29999999994,8.713464869166312,7638.0,0.8325,0
dense_200,2051,seq,200,0,7725.0,18.955102090452502,18.5625,4.825,73537.7,8.6057318728643,6600.0,0.8325,0
dense_200,2051,near,196,4,5652.0,14.674626938935791,13.897435897435898,7.230769230769231,54457.100000000006,6.61312494687117,6360.0,0.8225,0
dense_200,2051,score,196,4,5772.0,14.195703661888867,13.384615384615385,7.17948717948718,53831.40000000002,6.537141608073159,6360.0,0.8225,0
dense_200,2051,awra,200,0,5996.0,10.218798263428633,10.5625,1.35,42552.4,4.979684501240464,6528.0,0.8325,0
dense_200,2051,cb,200,0,7720.0,9.352817064124233,4.5625,5.325,74217.5,8.685285306370831,7490.0,0.8325,0
dense_200,2051,tob,194,6,5540.0,7.155407725321888,4.434210526315789,6.973684210526316,55240.10000000002,6.829546016517485,6258.0,0.8175,0
dense_200,2052,random,200,0,7816.0,20.860216368548546,22.5375,7.05,78678.60000000005,9.348581884720959,7740.0,0.8325,0
dense_200,2052,seq,200,0,7668.0,20.65007802310417,21.7125,6.15,74276.20000000003,8.825489240859785,6568.0,0.8325,0
dense_200,2052,near,196,4,5652.0,15.905347499413015,13.5,7.153846153846154,55072.89999999996,6.788563469171407,6360.0,0.8225,0
dense_200,2052,score,197,3,5868.0,15.240374585389304,12.974358974358974,7.153846153846154,55235.09999999999,6.746106965326037,6440.0,0.825,0
